Y,n,d,t_tib_raw,t_de_tt,diff_hours,k
1450,-6635,30,2250978.5042354823,2250978.161131879,8.234486483037472,632
1450,-6634,30,2251008.2678221534,2251007.9671042026,7.217230819165707,633
1450,-6633,30,2251038.0616939077,2251037.7599398377,7.242097679525614,634
1451,-6632,30,2251067.804110635,2251067.467224706,8.085262298583984,635
1451,-6631,30,2251097.4466655604,2251097.044001228,9.663943972438574,636
1451,-6630,30,2251126.9433644484,2251126.489731424,10.887192584574223,637
1451,-6629,30,2251156.3405292607,2251155.837653783,12.069011460989714,638
1451,-6628,30,2251185.645081738,2251185.1338519426,12.269515089690685,639
1451,-6627,30,2251214.916300882,2251214.4226589943,11.847405306994915,640
1451,-6626,30,2251244.1845290284,2251243.7419133494,10.622776295989752,641
1451,-6625,30,2251273.530511262,2251273.124963618,9.733143456280231,642
1451,-6624,30,2251302.989470278,2251302.6037282157,9.25780949369073,643
1451,-6623,30,2251332.5821653754,2251332.204947191,9.053236428648233,644
1451,-6622,30,2251362.2845935537,2251361.9336420055,8.422837156802416,645
1451,-6621,30,2251392.068578235,2251391.7511360967,7.618611317127943,646
1452,-6620,30,2251421.86350819,2251421.5751980403,6.919443592429161,647
1452,-6619,30,2251451.636125107,2251451.3191744857,7.606814906001091,648
1452,-6618,30,2251481.3148878817,2251480.9361564238,9.089554991573095,649
1452,-6617,30,2251510.8849718287,2251510.4267503684,10.997315045446157,650
1452,-6616,30,2251540.3180167642,2251539.818663113,11.984487634152174,651
1452,-6615,30,2251569.6445624502,2251569.146777886,11.946829542517662,652
1452,-6614,30,2251598.9108064696,2251598.445520873,11.166854314506054,653
1452,-6613,30,2251628.190483325,2251627.750276171,10.564971696585417,654
1452,-6612,30,2251657.5115583483,2251657.100472417,9.866062346845865,655
1452,-6611,30,2251686.928159708,2251686.537708922,9.370818872004747,656
1452,-6610,30,2251716.4526245287,2251716.0945139886,8.594652961939573,657
1452,-6609,30,2251746.115938753,2251745.775230435,8.176999624818563,658
1452,-6608,30,2251775.8693343163,2251775.5430651503,7.830459985882044,659
1453,-6607,30,2251805.6568015846,2251805.3319804207,7.795707933604717,660
1453,-6606,30,2251835.4096917384,2251835.0774963754,7.972688712179661,661
1453,-6605,30,2251865.113541381,2251864.7379954853,9.013101495802402,662
1453,-6604,30,2251894.7286502034,2251894.2962539573,10.377509906888008,663
1453,-6603,30,2251924.226263172,2251923.754013907,11.333982355892658,664
1453,-6602,30,2251953.599385498,2251953.129281443,11.282497320324183,665
1453,-6601,30,2251982.9068045947,2251982.454839007,10.847174104303122,666
1453,-6600,30,2252012.2061331915,2252011.7737714597,10.376681562513113,667
1453,-6599,30,2252041.553222982,2252041.1308599985,10.136711608618498,668
1453,-6598,30,2252070.9378413996,2252070.561427918,9.03392356261611,669
1453,-6597,30,2252100.4253106425,2252100.081595913,8.24915350601077,670
1453,-6596,30,2252130.0180175854,2252129.6861471683,7.964890010654926,671
1454,-6595,30,2252159.7079210854,2252159.3559202454,8.448020160198212,672
1454,-6594,30,2252189.437159656,2252189.0656358493,8.916571363806725,673
1454,-6593,30,2252219.159452795,2252218.783489929,9.023108784109354,674
1454,-6592,30,2252248.847666332,2252248.469410896,9.078130468726158,675
1454,-6591,30,2252278.4854850178,2252278.084224774,9.630245849490166,676
1454,-6590,30,2252308.0312184948,2252307.6071736356,10.177076619118452,677
1454,-6589,30,2252337.4944201866,2252337.046515122,10.749721549451351,678
1454,-6588,30,2252366.8857293567,2252366.434664269,10.825562104582787,679
1454,-6587,30,2252396.2516338043,2252395.812733924,10.533597126603127,680
1454,-6586,30,2252425.6186240925,2252425.213655929,9.719235923141241,681
1454,-6585,30,2252455.0264104004,2252454.652494402,8.973983958363533,682
1454,-6584,30,2252484.4797960925,2252484.1302344594,8.38947919383645,683
1455,-6583,30,2252514.0055461535,2252513.647322088,8.597377572208643,684
1455,-6582,30,2252543.590375816,2252543.2113011624,9.09779168665409,685
1455,-6581,30,2252573.229256652,2252572.8280051,9.630037240684032,686
1455,-6580,30,2252602.895283503,2252602.485619846,9.83192777261138,687
1455,-6579,30,2252632.5576263936,2252632.1511821114,9.754662774503231,688
1455,-6578,30,2252662.1789245075,2252661.7864966905,9.418267607688904,689
1455,-6577,30,2252691.771359003,2252691.3688408304,9.660436145961285,690
1455,-6576,30,2252721.314881314,2252720.8983574132,9.996573619544506,691
1455,-6575,30,2252750.818298594,2252750.3898838903,10.281952891498804,692
1455,-6574,30,2252780.2728194837,2252779.8592675636,9.925246082246304,693
1455,-6573,30,2252809.694970476,2252809.314989981,9.119531884789467,694
1455,-6572,30,2252839.1288761874,2252838.760201957,8.848181527107954,695
1455,-6571,30,2252868.5891500576,2252868.201184144,9.31118193268776,696
1456,-6570,30,2252898.054835363,2252897.652424069,9.657871048897505,697
1456,-6569,30,2252927.5474732067,2252927.13237073,9.962459441274405,698
1456,-6568,30,2252957.070943002,2252956.6536058714,10.016091138124466,699
1456,-6567,30,2252986.653577293,2252986.2169349478,10.479416280984879,700
1456,-6566,30,2253016.256392425,2253015.8143368713,10.609333287924528,701
1456,-6565,30,2253045.857292529,2253045.435454919,10.124102644622326,702
1456,-6564,30,2253075.4581926335,2253075.06945645,9.329668398946524,703
1456,-6563,30,2253105.079123536,2253104.701427931,9.06469452381134,704
1456,-6562,30,2253134.6853600536,2253134.3103848537,8.999404795467854,705
1456,-6561,30,2253164.246654614,2253163.875585117,8.905667927116156,706
1456,-6560,30,2253193.762894685,2253193.387680093,9.005150210112333,707
1456,-6559,30,2253223.2457698346,2253222.8530378956,9.425566535443068,708
1457,-6558,30,2253252.706043705,2253252.2869617683,10.057966478168964,709
1457,-6557,30,2253282.141939466,2253281.704413949,10.500612404197454,710
1457,-6556,30,2253311.546043787,2253311.1175011517,10.285023249685764,711
1457,-6555,30,2253340.9759674245,2253340.54015983,10.459382269531488,712
1457,-6554,30,2253370.4425549647,2253369.9932941156,10.78226037696004,713
1457,-6553,30,2253399.9614800233,2253399.5030774507,11.001661743968725,714
1457,-6552,30,2253429.535660551,2253429.0901542697,10.692150749266148,715
1457,-6551,30,2253459.154968615,2253458.754085666,9.621190778911114,716
1457,-6550,30,2253488.8143264307,2253488.4641948994,8.403156749904156,717
1457,-6549,30,2253518.5003209044,2253518.1695235264,7.9391370713710785,718
1457,-6548,30,2253548.162803967,2253547.8251734977,8.103131264448166,719
1457,-6547,30,2253577.785458395,2253577.4112633364,8.980681400746107,720
1458,-6546,30,2253607.337795757,2253606.9284273153,9.824842605739832,721
1458,-6545,30,2253636.8104995415,2253636.382525372,10.271380070596933,722
1458,-6544,30,2253666.221270924,2253665.7791760894,10.610276028513908,723
1458,-6543,30,2253695.5902512623,2253695.1312897927,11.015075270086527,724
1458,-6542,30,2253724.9362571863,2253724.467299227,11.2549910210073,725
1458,-6541,30,2253754.3029691046,2253753.8300843546,11.349233999848366,726
1458,-6540,30,2253783.7263559815,2253783.26614309,11.045109394937754,727
1458,-6539,30,2253813.243512107,2253812.808990417,10.428520560264587,728
1458,-6538,30,2253842.861943602,2253842.463075215,9.572841290384531,729
1458,-6537,30,2253872.5481670895,2253872.198572552,8.39026890322566,730
1458,-6536,30,2253902.267475154,2253901.963964774,7.284249119460583,731
1458,-6535,30,2253932.018533198,2253931.7068231334,7.481041554361582,732
1458,-6534,30,2253961.735024,2253961.385584619,8.386545147746801,733
1459,-6533,30,2253991.3695358075,2253990.9711626,9.560956981033087,734
1459,-6532,30,2254020.8858311577,2254020.4499466047,10.461229272186756,735
1459,-6531,30,2254050.287169547,2254049.8299084483,10.974266365170479,736
1459,-6530,30,2254079.6357518747,2254079.141343271,11.865806490182877,737
1459,-6529,30,2254108.938065546,2254108.429604821,12.203057404607534,738
1459,-6528,30,2254138.2227392425,2254137.744541572,11.476744093000889,739
1459,-6527,30,2254167.5692742676,2254167.1305613806,10.529109288007021,740
1459,-6526,30,2254197.025082371,2254196.618881417,9.748822901397943,741
1459,-6525,30,2254226.6106188176,2254226.222908965,9.305036466568708,742
1459,-6524,30,2254256.2979281456,2254255.935857961,8.689684431999922,743
1459,-6523,30,2254286.047833225,2254285.7271535215,7.696312889456749,744
1459,-6522,30,2254315.833310444,2254315.5391368857,7.060165397822857,745
1460,-6521,30,2254345.6123673827,2254345.297084056,7.566799845546484,746
1460,-6520,30,2254375.3042589584,2254374.939119825,8.763339199125767,747
1460,-6519,30,2254404.871523668,2254404.4439151688,10.262603983283043,748
1460,-6518,30,2254434.3167023794,2254433.831678687,11.640568614006042,749
1460,-6517,30,2254463.6543868156,2254463.145253404,12.219201877713203,750
1460,-6516,30,2254492.936053721,2254492.431427638,12.111025985330343,751
1460,-6515,30,2254522.2022977406,2254521.7315631127,11.297631070017815,752
1460,-6514,30,2254551.50039835,2254551.080737229,10.071866903454065,753
1460,-6513,30,2254580.9040031848,2254580.5110440864,9.431018359959126,754
1460,-6512,30,2254610.432414542,2254610.0522305975,9.124414667487144,755
1460,-6511,30,2254640.081737216,2254639.7217767793,8.639050483703613,756
1460,-6510,30,2254669.83913657,2254669.503587974,8.053166314959526,757
1461,-6509,30,2254699.634066525,2254699.333897306,7.20406125113368,758
1461,-6508,30,2254729.420041256,2254729.122696272,7.136279616504908,759
1461,-6507,30,2254759.1519095353,2254758.801445658,8.41113305836916,760
1461,-6506,30,2254788.773049709,2254788.3498460753,10.156887207180262,761
1461,-6505,30,2254818.2746763392,2254817.785514309,11.739888723939657,762
1461,-6504,30,2254847.649103649,2254847.141520099,12.18200520426035,763
1461,-6503,30,2254876.9305593087,2254876.4527338822,11.467810235917568,764
1461,-6502,30,2254906.1997884028,2254905.7535148775,10.710564605891705,765
1461,-6501,30,2254935.5013558054,2254935.08066566,10.09656348824501,766
1461,-6500,30,2254964.8700755415,2254964.4745455557,9.492719661444426,767
1461,-6499,30,2254994.337334329,2254993.9727239106,8.75065003708005,768
1461,-6498,30,2255023.9392116894,2255023.59417922,8.280779264867306,769
1461,-6497,30,2255053.6541783656,2255053.321750934,7.978258363902569,770
1462,-6496,30,2255083.4348226064,2255083.101596695,7.9974218755960464,771
1462,-6495,30,2255113.2003993276,2255112.867362877,7.992874816060066,772
1462,-6494,30,2255142.9204536607,2255142.5675607664,8.469429463148117,773
1462,-6493,30,2255172.5846878877,2255172.1748256125,9.836694605648518,774
1462,-6492,30,2255202.1371989846,2255201.6820991244,10.922396644949913,775
1462,-6491,30,2255231.568344686,2255231.0988582186,11.267675220966339,776
1462,-6490,30,2255260.911705108,2255260.450107087,11.078352503478527,777
1462,-6489,30,2255290.2146920003,2255289.7738768714,10.579563092440367,778
1462,-6488,30,2255319.5468564183,2255319.114418348,10.378513690084219,779
1462,-6487,30,2255348.9153392436,2255348.511650781,9.688523098826408,780
1462,-6486,30,2255378.349702982,2255377.9899873445,8.633175306022167,781
1462,-6485,30,2255407.8885759204,2255407.5524731907,8.066465511918068,782
1463,-6484,30,2255437.5283471453,2255437.185306971,8.232964184135199,783
1463,-6483,30,2255467.230599615,2255466.8676819485,8.710023991763592,784
1463,-6482,30,2255496.956130533,2255496.5748296864,9.151220317929983,785
1463,-6481,30,2255526.6547918315,2255526.2737429324,9.145173579454422,786
1463,-6480,30,2255556.314895916,2255555.924856203,9.360953103750944,787
1463,-6479,30,2255585.9085110165,2255585.496447677,9.889520153403282,788
1463,-6478,30,2255615.416024877,2255614.9809466586,10.441877245903015,789
1463,-6477,30,2255644.8460926353,2255644.3986789975,10.737927306443453,790
1463,-6476,30,2255674.2337593036,2255673.78704811,10.721068650484085,791
1463,-6475,30,2255703.601809767,2255703.183104589,10.048924271017313,792
1463,-6474,30,2255732.9939244334,2255732.609086652,9.236106757074594,793
1463,-6473,30,2255762.429322682,2255762.0696042273,8.633242908865213,794
1463,-6472,30,2255791.91763888,2255791.5627210494,8.518027938902378,795
1464,-6471,30,2255821.467678209,2255821.093231693,8.986716382205486,796
1464,-6470,30,2255851.0739502627,2255850.671878345,9.649726029485464,797
1464,-6469,30,2255880.712991013,2255880.300093876,9.90953128784895,798
1464,-6468,30,2255910.3804235347,2255909.9575910117,10.1479805521667,799
1464,-6467,30,2255940.01216941,2255939.6083481987,9.691709071397781,800
1464,-6466,30,2255969.6130695143,2255969.220804006,9.414372202008963,801
1464,-6465,30,2255999.1840754384,2255998.7832231885,9.620453998446465,802
1464,-6464,30,2256028.7197263916,2256028.30289007,10.004071723669767,803
1464,-6463,30,2256058.2114027734,2256057.7940701805,10.01598222926259,804
1464,-6462,30,2256087.6580523048,2256087.2663645935,9.400505069643259,805
1464,-6461,30,2256117.0904200706,2256116.722273099,8.835527323186398,806
1464,-6460,30,2256146.546216329,2256146.164327285,9.165337063372135,807
1465,-6459,30,2256176.0064901994,2256175.603166155,9.679777063429356,808
1465,-6458,30,2256205.472639455,2256205.057567017,9.961738508194685,809
1465,-6457,30,2256234.9622033825,2256234.545954583,9.989971183240414,810
1465,-6456,30,2256264.5083593507,2256264.0773173887,10.345007088035345,811
1465,-6455,30,2256294.0879197246,2256293.6497080303,10.517080664634705,812
1465,-6454,30,2256323.6905374313,2256323.255687111,10.436407685279846,813
1465,-6453,30,2256353.2914375355,2256352.886512948,9.718190096318722,814
1465,-6452,30,2256382.9122381373,2256382.529951356,9.174882754683495,815
1465,-6451,30,2256412.5402368754,2256412.165824365,8.98590025305748,816
1465,-6450,30,2256442.1390995476,2256441.768195783,8.901690356433392,817
1465,-6449,30,2256471.6851706225,2256471.3169876677,8.836390916258097,818
1465,-6448,30,2256501.1950318734,2256500.8087945697,9.269695289433002,819
1466,-6447,30,2256530.663109977,2256530.255504288,9.782536536455154,820
1466,-6446,30,2256560.109453499,2256559.674096021,10.448579471558332,821
1466,-6445,30,2256589.5179860755,2256589.0793615184,10.526989370584488,822
1466,-6444,30,2256618.9209236116,2256618.4851064556,10.459611743688583,823
1466,-6443,30,2256648.3542409944,2256647.9100213186,10.661272220313549,824
1466,-6442,30,2256677.8390370947,2256677.380233616,11.011283487081528,825
1466,-6441,30,2256707.37578376,2256706.9230252993,10.866203058511019,826
1466,-6440,30,2256736.977765756,2256736.552194392,10.213712744414806,827
1466,-6439,30,2256766.62145193,2256766.2526434236,8.851404156535864,828
1466,-6438,30,2256796.3091679546,2256795.978625967,7.933007698506117,829
1466,-6437,30,2256825.993413238,2256825.674768418,7.647475674748421,830
1466,-6436,30,2256855.6554876296,2256855.304418884,8.425649888813496,831
1466,-6435,30,2256885.2514757854,2256884.8582861936,9.436550203710794,832
1467,-6434,30,2256914.7720611934,2256914.341425899,10.335247065871954,833
1467,-6433,30,2256944.204456599,2256943.760462006,10.655870229005814,834
1467,-6432,30,2256973.583884698,2256973.124985854,11.013572249561548,835
1467,-6431,30,2257002.9309744886,2257002.4566600067,11.383547566831112,836
1467,-6430,30,2257032.270202793,2257031.7932079155,11.447877064347267,837
1467,-6429,30,2257061.6447860687,2257061.1823247927,11.099070623517036,838
1467,-6428,30,2257091.112749665,2257090.667525551,10.68537874147296,839
1467,-6427,30,2257120.681558243,2257120.2702913713,9.870404921472073,840
1467,-6426,30,2257150.3508149767,2257149.977065405,8.969989724457264,841
1467,-6425,30,2257180.058929011,2257179.742651284,7.590665448457003,842
1467,-6424,30,2257209.8110728967,2257209.510170674,7.2216533459723,843
1467,-6423,30,2257239.5570373614,2257239.230091836,7.846692614257336,844
1468,-6422,30,2257269.2437662585,2257268.8661544477,9.062683459371328,845
1468,-6421,30,2257298.811810799,2257298.396446376,9.968746148049831,846
1468,-6420,30,2257328.2662546923,2257327.8186010076,10.743688434362411,847
1468,-6419,30,2257357.6293853107,2257357.1537176976,11.416022714227438,848
1468,-6418,30,2257386.9473706237,2257386.4422557675,12.12275654822588,849
1468,-6417,30,2257416.2275449913,2257415.7342270697,11.839630119502544,850
1468,-6416,30,2257445.536646154,2257445.0786091243,10.99288870766759,851
1468,-6415,30,2257474.929360994,2257474.5142065287,9.96370717138052,852
1468,-6414,30,2257504.4583527828,2257504.0631774403,9.484208218753338,853
1468,-6413,30,2257534.097780487,2257533.72798368,8.875123366713524,854
1468,-6412,30,2257563.828839321,2257563.489388135,8.146828472614288,855
1468,-6411,30,2257593.603868779,2257593.302524164,7.232270758599043,856
1469,-6410,30,2257623.398798734,2257623.098056251,7.217819586396217,857
1469,-6409,30,2257653.138571933,2257652.8029102543,8.055880285799503,858
1469,-6408,30,2257682.775079713,2257682.373524136,9.63733385503292,859
1469,-6407,30,2257712.2706532753,2257711.8117123777,11.01458154246211,860
1469,-6406,30,2257741.6614432163,2257741.15297434,12.203253027051687,861
1469,-6405,30,2257770.95580656,2257770.4452112643,12.254287093877792,862
1469,-6404,30,2257800.2220505793,2257799.733905352,11.715485449880362,863
1469,-6403,30,2257829.492772211,2257829.056999599,10.458542682230473,864
1469,-6402,30,2257858.843139266,2257858.44668925,9.514800388365984,865
1469,-6401,30,2257888.306473233,2257887.93278234,8.968581430613995,866
1469,-6400,30,2257917.9009708255,2257917.539629152,8.672200161963701,867
1469,-6399,30,2257947.6110176565,2257947.270209726,8.179390333592892,868
1469,-6398,30,2257977.4046248603,2257977.084812011,7.675508379936218,869
1470,-6397,30,2258007.199554815,2258006.90199075,7.141537562012672,870
1470,-6396,30,2258036.963638999,2258036.6375064114,7.827182102948427,871
1470,-6395,30,2258066.6330418275,2258066.246966549,9.265806678682566,872
1470,-6394,30,2258096.2026618244,2258095.732671242,11.279773972928524,873
1470,-6393,30,2258125.6270081894,2258125.1234140503,12.086259339004755,874
1470,-6392,30,2258154.949915322,2258154.4547304837,11.88443611934781,875
1470,-6391,30,2258184.2165561668,2258183.760933824,10.934936229139566,876
1470,-6390,30,2258213.5076758084,2258213.076194227,10.355557948350906,877
1470,-6389,30,2258242.842079032,2258242.43766188,9.706011649221182,878
1470,-6388,30,2258272.2624512203,2258271.8839106015,9.084974851459265,879
1470,-6387,30,2258301.792572283,2258301.4442060315,8.360790040344,880
1470,-6386,30,2258331.4596573357,2258331.120464745,8.140622176229954,881
1471,-6385,30,2258361.2053809413,2258360.8760838956,7.90312909707427,882
1471,-6384,30,2258390.981405424,2258390.648623191,7.98677359521389,883
1471,-6383,30,2258420.7171313986,2258420.378822523,8.119413010776043,884
1471,-6382,30,2258450.4133742335,2258450.0293128523,9.217473149299622,885
1471,-6381,30,2258480.0189908347,2258479.584973659,10.416412219405174,886
1471,-6380,30,2258509.5166689535,2258509.047585344,11.258006628602743,887
1471,-6379,30,2258538.897463238,2258538.4337068666,11.1301529109478,888
1471,-6378,30,2258568.223997078,2258567.7739441018,10.801271427422762,889
1471,-6377,30,2258597.540489854,2258597.1089477115,10.357011415064335,890
1471,-6376,30,2258626.898524918,2258626.480663791,10.0286670550704,891
1471,-6375,30,2258656.2947302423,2258655.920870021,8.972645312547684,892
1471,-6374,30,2258685.785721557,2258685.4419995216,8.24932885542512,893
1471,-6373,30,2258715.369408126,2258715.0368711744,7.980886839330196,894
1472,-6372,30,2258745.0446744943,2258744.687850336,8.563779797405005,895
1472,-6371,30,2258774.7528082714,2258774.374585819,9.077338859438896,896
1472,-6370,30,2258804.4619173305,2258804.0719050327,9.36029514670372,897
1472,-6369,30,2258834.137693057,2258833.7457462274,9.406723905354738,898
1472,-6368,30,2258863.765168617,2258863.3599291896,9.725746259093285,899
1472,-6367,30,2258893.3101163404,2258892.892763266,10.016473788768053,900
1472,-6366,30,2258922.785820993,2258922.3490635585,10.482178431004286,901
1472,-6365,30,2258952.195249882,2258951.757411835,10.508113134652376,902
1472,-6364,30,2258981.5859904666,2258981.155447966,10.333020016551018,903
1472,-6363,30,2259010.964423541,2259010.5725131608,9.405849125236273,904
1472,-6362,30,2259040.389374028,2259040.019836423,8.868902519345284,905
1472,-6361,30,2259069.850366527,2259069.4955066135,8.516637928783894,906
1473,-6360,30,2259099.3684446304,2259098.999489864,8.854914397001266,907
1473,-6359,30,2259128.930323571,2259128.5416686493,9.327718120068312,908
1473,-6358,30,2259158.5443682694,2259158.1327452017,9.878953624516726,909
1473,-6357,30,2259188.191280377,2259187.767646599,10.167210672050714,910
1473,-6356,30,2259217.836459088,2259217.419975495,9.995606236159801,911
1473,-6355,30,2259247.4463144164,2259247.055000709,9.391528978943825,912
1473,-6354,30,2259277.042584891,2259276.6492179707,9.440806087106466,913
1473,-6353,30,2259306.6052219453,2259306.199101134,9.746899466961622,914
1473,-6352,30,2259336.1373113412,2259335.714716594,10.142273928970098,915
1473,-6351,30,2259365.6109469743,2259365.2068181927,9.699090756475925,916
1473,-6350,30,2259395.0579341035,2259394.678986886,9.094733219593763,917
1473,-6349,30,2259424.503282601,2259424.1307506138,8.94076769426465,918
1474,-6348,30,2259453.9635564713,2259453.567059894,9.515917852520943,919
1474,-6347,30,2259483.4139630115,2259483.0034232647,9.852953922003508,920
1474,-6346,30,2259512.881764719,2259512.461234745,10.092719368636608,921
1474,-6345,30,2259542.3822837914,2259541.957696534,10.19009417295456,922
1474,-6344,30,2259571.940081945,2259571.499340032,10.577805910259485,923
1474,-6343,30,2259601.523782334,2259601.083525845,10.5661557354033,924
1474,-6342,30,2259631.124682438,2259630.703350151,10.111974891275167,925
1474,-6341,30,2259660.7350352784,2259660.34860748,9.27426715940237,926
1474,-6340,30,2259690.374478777,2259690.0018218965,8.943765129894018,927
1474,-6339,30,2259720.0003275503,2259719.636464574,8.732711434364319,928
1474,-6338,30,2259749.5868116394,2259749.224838191,8.687362756580114,929
1474,-6337,30,2259779.123658992,2259778.751849179,8.923435505479574,930
1474,-6336,30,2259808.6201762483,2259808.2210688833,9.578576758503914,931
1475,-6335,30,2259838.0769675313,2259837.6479967707,10.295298255980015,932
1475,-6334,30,2259867.50117175,2259867.0500498144,10.826926454901695,933
1475,-6333,30,2259896.8865147196,2259896.4431331353,10.641158021986485,934
1475,-6332,30,2259926.2980698817,2259925.845308498,10.866273209452629,935
1475,-6331,30,2259955.736731575,2259955.281221383,10.93224461004138,936
1475,-6330,30,2259985.2365418896,2259984.7803610163,10.948340959846973,937
1475,-6329,30,2260014.80305046,2260014.366306077,10.481865182518959,938
1475,-6328,30,2260044.43380131,2260044.040205853,9.446290969848633,939
1475,-6327,30,2260074.110323305,2260073.769660724,8.17590194195509,940
1475,-6326,30,2260103.8115965435,2260103.498038266,7.525398664176464,941
1475,-6325,30,2260133.4989157426,2260133.1733138505,7.814445409923792,942
1475,-6324,30,2260163.144520893,2260162.7704010135,8.978877112269402,943
1476,-6323,30,2260192.704530213,2260192.2881263196,9.993693441152573,944
1476,-6322,30,2260222.173463169,2260221.7337428853,10.55328680947423,945
1476,-6321,30,2260251.567070373,2260251.11639775,10.816142946481705,946
1476,-6320,30,2260280.9246079247,2260280.4529136443,11.32066272944212,947
1476,-6319,30,2260310.249613691,2260309.7746589,11.398914981633425,948
1476,-6318,30,2260339.5972108655,2260339.126458256,11.29806262627244,949
1476,-6317,30,2260369.0090898057,2260368.5565519985,10.86090737208724,950
1476,-6316,30,2260398.53001676,2260398.1002701414,10.313918843865395,951
1476,-6315,30,2260428.157940476,2260427.7629163708,9.480578530579805,952
1476,-6314,30,2260457.855606749,2260457.51297919,8.223061423748732,953
1476,-6313,30,2260487.592078993,2260487.294593866,7.139643050730228,954
1476,-6312,30,2260517.3584158025,2260517.050228679,7.396490961313248,955
1477,-6311,30,2260547.0825785617,2260546.734668591,8.34983929619193,956
1477,-6310,30,2260576.71715552,2260576.318035397,9.578882943838835,957
1477,-6309,30,2260606.224704917,2260605.788735884,10.463256798684597,958
1477,-6308,30,2260635.6230187463,2260635.1580662155,11.158860739320517,959
1477,-6307,30,2260664.9566757013,2260664.459275825,11.937597032636404,960
1477,-6306,30,2260694.2472978304,2260693.73967704,12.182898972183466,961
1477,-6305,30,2260723.524652961,2260723.0502908975,11.384689528495073,962
1477,-6304,30,2260752.8694861773,2260752.436174172,10.399488128721714,963
1477,-6303,30,2260782.3267216682,2260781.9285437455,9.556270144879818,964
1477,-6302,30,2260811.918267749,2260811.539832053,9.082456704229116,965
1477,-6301,30,2260841.6098454176,2260841.2612679456,8.36585932597518,966
1477,-6300,30,2260871.374427114,2260871.0597113227,7.553178995847702,967
1477,-6299,30,2260901.169357069,2260900.875166856,7.06056510284543,968
1478,-6298,30,2260930.952249987,2260930.6319064833,7.688244089484215,969
1478,-6297,30,2260960.640370734,2260960.268932828,8.914509739726782,970
1478,-6296,30,2260990.2019792013,2260989.7669195253,10.44143222272396,971
1478,-6295,30,2261019.643387084,2261019.1481750156,11.88508963957429,972
1478,-6294,30,2261048.971579299,2261048.45736308,12.341189257800579,973
1478,-6293,30,2261078.241803418,2261077.7426522137,11.979628901928663,974
1478,-6292,30,2261107.5080474378,2261107.0459457724,11.090439967811108,975
1478,-6291,30,2261136.8136225794,2261136.4016050324,9.8884211294353,976
1478,-6290,30,2261166.2265873603,2261165.839762883,9.283787459135056,977
1478,-6289,30,2261195.754801292,2261195.3875572383,8.813857287168503,978
1478,-6288,30,2261225.413483912,2261225.0599960587,8.48370848223567,979
1478,-6287,30,2261255.175183195,2261254.8394368123,8.057913187891245,980
1479,-6286,30,2261284.9701131503,2261284.6625238666,7.382142808288336,981
1479,-6285,30,2261314.7446450954,2261314.441802772,7.268215756863356,982
1479,-6284,30,2261344.464243375,2261344.111819894,8.458163548260927,983
1479,-6283,30,2261374.081744996,2261373.6543178842,10.258250679820776,984
1479,-6282,30,2261403.5778476587,2261403.087963699,11.757215034216642,985
1479,-6281,30,2261432.948636415,2261432.4464273383,12.05301783978939,986
1479,-6280,30,2261462.236309006,2261461.7646420896,11.320005990564823,987
1479,-6279,30,2261491.516980886,2261491.076043019,10.58250880613923,988
1479,-6278,30,2261520.835712468,2261520.4153417805,10.088896494358778,989
1479,-6277,30,2261550.210054884,2261549.819880472,9.364185892045498,990
1479,-6276,30,2261579.6866736175,2261579.3237993736,8.708981852978468,991
1479,-6275,30,2261609.287358528,2261608.9431715477,8.260487526655197,992
1480,-6273,30,2261668.76241152,2261668.4234349094,8.135438650846481,994
1480,-6272,30,2261698.5138091366,2261698.1721536745,8.199731089174747,995
1480,-6271,30,2261728.221425659,2261727.8597367224,8.680534478276968,996
1480,-6270,30,2261757.8792218384,2261757.4617584343,10.019121699035168,997
1480,-6269,30,2261787.4261043323,2261786.9718245743,10.902714192867279,998
1480,-6268,30,2261816.861925071,2261816.3982723006,11.127666492015123,999
1480,-6267,30,2261846.215577288,2261845.763899721,10.840261604636908,1000
1480,-6266,30,2261875.53412329,2261875.1041595456,10.31912986189127,1001
1480,-6265,30,2261904.8817105927,2261904.4604972005,10.109121412038803,1002
1480,-6264,30,2261934.261138692,2261933.8695064574,9.399173632264137,1003
1480,-6263,30,2261963.704994652,2261963.3519324344,8.473493222147226,1004
1480,-6262,30,2261993.247638419,2261992.908216534,8.146125230938196,1005
1481,-6261,30,2262022.875901707,2262022.524873724,8.424671586602926,1006
1481,-6260,30,2262052.5590394326,2262052.184852212,8.980493288487196,1007
1481,-6259,30,2262082.263570193,2262081.869444388,9.45901932567358,1008
1481,-6258,30,2262111.9507887056,2262111.5521186087,9.568082325160503,1009
1481,-6257,30,2262141.593728611,2262141.197861367,9.500813852995634,1010
1481,-6256,30,2262171.183572883,2262170.775726099,9.788322810083628,1011
1481,-6255,30,2262200.6987587013,2262200.275455434,10.15927841886878,1012
1481,-6254,30,2262230.151777182,2262229.7133082077,10.523255378007889,1013
1481,-6253,30,2262259.564279987,2262259.1228193617,10.595055006444454,1014
1481,-6252,30,2262288.9476092155,2262288.537365103,9.845858696848154,1015
1481,-6251,30,2262318.356888061,2262317.9753119755,9.15782605111599,1016
1481,-6250,30,2262347.8037290955,2262347.4379081177,8.779703468084335,1017
1482,-6249,30,2262377.284373336,2262376.9218787826,8.69986928254366,1018
1482,-6248,30,2262406.815297921,2262406.433388607,9.16582353785634,1019
